session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	disposition	reason	title
2196	SB746	H	466	1543592	2025-04-10	97	0	screened	final-roll-not-divided	Allowing State Board of Education to delegate its Medicaid provider status to public charter schools
2196	SB746	S	154	1523979	2025-03-21	34	0	screened	final-roll-not-divided	Allowing State Board of Education to delegate its Medicaid provider status to public charter schools
2196	SB747	H	517	1546317	2025-04-11	93	3	screened	final-roll-not-divided	Relating to Real Estate License Act
2196	SB747	S	162	1524641	2025-03-24	33	0	screened	final-roll-not-divided	Relating to Real Estate License Act
2196	SB75	H	499	1545443	2025-04-11	69	28	not-selected	filter 5: racetrack revenue distribution, no research area fits	Changing distribution of income from excess lottery fund
2196	SB75	S	145	1523981	2025-03-21	25	9	not-selected	filter 5: racetrack revenue distribution, no research area fits	Changing distribution of income from excess lottery fund
2196	SB765	H	435	1541946	2025-04-09	93	0	screened	final-roll-not-divided	Establishing Troops-to-Teachers Program
2196	SB765	S	232	1530718	2025-03-29	33	0	screened	final-roll-not-divided	Establishing Troops-to-Teachers Program
2196	SB794	H	518	1546092	2025-04-11	83	13	screened	final-roll-not-divided	Authorizing DOH to erect warning signs
2196	SB794	S	286	1534413	2025-04-02	34	0	screened	final-roll-not-divided	Authorizing DOH to erect warning signs
2196	SB8	H	93	1518546	2025-03-17	92	0	screened	final-roll-not-divided	Providing additional sites and devices for newborn safe surrender
2196	SB8	S	128	1520759	2025-03-19	33	0	screened	final-roll-not-divided	Providing additional sites and devices for newborn safe surrender
2196	SB800	H	519	1545955	2025-04-11	96	0	screened	final-roll-not-divided	Relating to insurance holding company systems
2196	SB800	S	171	1526099	2025-03-25	34	0	screened	final-roll-not-divided	Relating to insurance holding company systems
2196	SB810	H	419	1539366	2025-04-08	80	19	screened	final-roll-not-divided	Clarifying requirements for administration of anesthesia and chronic pain practice by certain licensed nurses
2196	SB810	S	234	1530635	2025-03-29	33	0	screened	final-roll-not-divided	Clarifying requirements for administration of anesthesia and chronic pain practice by certain licensed nurses
2196	SB823	H	257	1530952	2025-03-31	99	0	screened	final-roll-not-divided	Clarifying and separating duties between Division of Emergency Management and DEP
2196	SB823	S	197	1528582	2025-03-27	33	0	screened	final-roll-not-divided	Clarifying and separating duties between Division of Emergency Management and DEP
2196	SB825	H	521	1545918	2025-04-11	88	10	screened	final-roll-not-divided	Permitting higher education institutions enter agreements with non-profit organizations for economic development and job
2196	SB825	S	578	1546615	2025-04-12	31	2	screened	final-roll-not-divided	Permitting higher education institutions enter agreements with non-profit organizations for economic development and job
2196	SB828	H	394	1537425	2025-04-04	90	7	screened	final-roll-not-divided;printed-roll-number-shared;held-by-tally-audit	Clarifying requirements for persons employed by Division of Corrections and Rehabilitation include contracted vendor sta
2196	SB828	S	267	1531996	2025-04-01	33	0	screened	final-roll-not-divided	Clarifying requirements for persons employed by Division of Corrections and Rehabilitation include contracted vendor sta
2196	SB833	H	523	1546103	2025-04-11	98	0	screened	final-roll-not-divided	Excluding pharmaceutical medication from prior authorization gold card process
2196	SB833	S	235	1530734	2025-03-29	33	0	screened	final-roll-not-divided	Excluding pharmaceutical medication from prior authorization gold card process
2196	SB837	H	524	1546390	2025-04-11	90	9	screened	final-roll-not-divided	Eliminating WV Office of Equal Opportunity
2196	SB837	S	555	1546766	2025-04-12	28	6	screened	final-roll-not-divided;printed-roll-number-shared	Eliminating WV Office of Equal Opportunity
2196	SB844	H	467	1543311	2025-04-10	86	11	screened	final-roll-not-divided	Exempting non-native quail and partridge from game farm requirement if owned for agricultural purposes
2196	SB844	S	213	1529851	2025-03-28	32	0	screened	final-roll-not-divided	Exempting non-native quail and partridge from game farm requirement if owned for agricultural purposes
2196	SB856	H	566	1546689	2025-04-12	91	0	screened	final-roll-not-divided	Removing certain reporting requirements to Joint Committee on Government and Finance
2196	SB856	S	201	1529092	2025-03-27	32	0	screened	final-roll-not-divided	Removing certain reporting requirements to Joint Committee on Government and Finance
2196	SB861	H	436	1542349	2025-04-09	96	0	screened	final-roll-not-divided	Updating references to reflect consolidation of Information Services and Communications Division into Office of Technolo
2196	SB861	S	202	1528854	2025-03-27	33	0	screened	final-roll-not-divided	Updating references to reflect consolidation of Information Services and Communications Division into Office of Technolo
2196	SB862	H	437	1542180	2025-04-09	96	0	screened	final-roll-not-divided	Repealing antiquated language related to Voluntary Gilding Dome Check-Off Program
2196	SB862	S	203	1529105	2025-03-27	33	0	screened	final-roll-not-divided	Repealing antiquated language related to Voluntary Gilding Dome Check-Off Program
2196	SB863	H	438	1542093	2025-04-09	97	0	screened	final-roll-not-divided	Removing reference to Information Services and Communications Division
2196	SB863	S	204	1529206	2025-03-27	33	0	screened	final-roll-not-divided	Removing reference to Information Services and Communications Division
2196	SB876	H	468	1544529	2025-04-10	97	0	screened	final-roll-not-divided	Terminating certain requirements for Tax Commissioner to submit reports, publish information, and provide notice
2196	SB876	S	207	1529197	2025-03-27	33	0	screened	final-roll-not-divided	Terminating certain requirements for Tax Commissioner to submit reports, publish information, and provide notice
2196	SB883	H	527	1546004	2025-04-11	99	0	screened	final-roll-not-divided	Providing director of WV Office of Miners’ Health, Safety and Training discretion and authority in certain appointments
2196	SB883	S	288	1534365	2025-04-02	34	0	screened	final-roll-not-divided	Providing director of WV Office of Miners’ Health, Safety and Training discretion and authority in certain appointments
2196	SB907	H	469	1544607	2025-04-10	85	10	screened	final-roll-not-divided	Relating to high impact development projects
2196	SB907	S	580	1546701	2025-04-12	31	2	screened	final-roll-not-divided	Relating to high impact development projects
2196	SB912	H	530	1546186	2025-04-11	92	7	screened	final-roll-not-divided	Relating to student growth assessment program
2196	SB912	S	556	1546601	2025-04-12	34	0	screened	final-roll-not-divided	Relating to student growth assessment program
2196	SB914	H	531	1545806	2025-04-11	84	15	screened	final-roll-not-divided	Relating to testing and attendance requirements for private, parochial, and church schools
2196	SB914	S	557	1546621	2025-04-12	33	1	screened	final-roll-not-divided	Relating to testing and attendance requirements for private, parochial, and church schools
2196	SB941	H	534	1546084	2025-04-11	97	0	screened	final-roll-not-divided	Clarifying authority regarding dams designed by US Conservation Service
2196	SB941	S	559	1546565	2025-04-12	33	1	screened	final-roll-not-divided	Clarifying authority regarding dams designed by US Conservation Service
2196	SB942	H	536	1545963	2025-04-11	97	0	screened	final-roll-not-divided	Modifying requirements for diesel-powered equipment in mines
2196	SB942	S	561	1546656	2025-04-12	34	0	screened	final-roll-not-divided	Modifying requirements for diesel-powered equipment in mines
