session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	disposition	reason	title
2254	SB659	S	361	1655975	2026-03-06	34	0	screened	final-roll-not-divided	Prohibiting certain restrictions on regulation of accessory dwelling units
2254	SB670	H	547	1662775	2026-03-13	94	0	screened	final-roll-not-divided	Adopting Uniform Protected Series Act
2254	SB670	S	694	1663282	2026-03-14	34	0	screened	final-roll-not-divided	Adopting Uniform Protected Series Act
2254	SB686	H	549	1662619	2026-03-13	85	8	screened	final-roll-not-divided	Coal Co-tenancy Modernization and Miners Protection Act
2254	SB686	S	659	1663053	2026-03-14	34	0	screened	final-roll-not-divided	Coal Co-tenancy Modernization and Miners Protection Act
2254	SB690	H	359	1656160	2026-03-06	92	0	screened	final-roll-not-divided	Creating alternative DOH procurement procedure
2254	SB690	S	165	1640012	2026-02-20	31	1	screened	final-roll-not-divided	Creating alternative DOH procurement procedure
2254	SB692	H	118	1637168	2026-02-18	92	0	screened	final-roll-not-divided	Authorizing green flashing warning lights on DOH vehicles
2254	SB692	S	80	1633526	2026-02-13	32	0	screened	final-roll-not-divided	Authorizing green flashing warning lights on DOH vehicles
2254	SB694	H	367	1656917	2026-03-09	72	24	not-selected	filter 5: county superintendent residency, too small and administrative	Removing county residency requirement for county superintendent of schools
2254	SB694	S	61	1627899	2026-02-10	28	6	screened	final-roll-not-divided	Removing county residency requirement for county superintendent of schools
2254	SB701	H	601	1662841	2026-03-14	96	0	screened	final-roll-not-divided	Relating to authority of sheriff's commission for collection of taxes
2254	SB701	S	340	1652319	2026-03-04	33	0	screened	final-roll-not-divided	Relating to authority of sheriff's commission for collection of taxes
2254	SB703	H	392	1659987	2026-03-11	95	0	screened	final-roll-not-divided	Adopting Social Work Licensure Compact
2254	SB703	S	118	1636583	2026-02-18	31	0	screened	final-roll-not-divided	Adopting Social Work Licensure Compact
2254	SB712	H	368	1657034	2026-03-09	96	0	screened	final-roll-not-divided	Allowing installation of cattle guards on certain public roads
2254	SB712	S	385	1658417	2026-03-10	34	0	screened	final-roll-not-divided	Allowing installation of cattle guards on certain public roads
2254	SB717	H	437	1661745	2026-03-12	95	0	screened	final-roll-not-divided	Modifying disability and retirement benefits and procedures for municipal police and firefighters
2254	SB717	S	148	1638114	2026-02-19	33	0	screened	final-roll-not-divided	Modifying disability and retirement benefits and procedures for municipal police and firefighters
2254	SB719	H	439	1661423	2026-03-12	95	0	screened	final-roll-not-divided	Relating to Municipal Police Officers and Firefighters Retirement System
2254	SB719	S	166	1639748	2026-02-20	32	0	screened	final-roll-not-divided	Relating to Municipal Police Officers and Firefighters Retirement System
2254	SB723	H	441	1661841	2026-03-12	95	0	screened	final-roll-not-divided	Clarifying law-enforcement cooperation with bordering states
2254	SB723	S	649	1663125	2026-03-14	33	0	screened	final-roll-not-divided	Clarifying law-enforcement cooperation with bordering states
2254	SB724	H	553	1662719	2026-03-13	90	0	screened	final-roll-not-divided	Relating to home confinement officers’ participation in EMS retirement system
2254	SB724	S	672	1663138	2026-03-14	34	0	screened	final-roll-not-divided	Relating to home confinement officers’ participation in EMS retirement system
2254	SB726	H	442	1661788	2026-03-12	95	0	screened	final-roll-not-divided	Removing cap for municipalities on their stabilization fund
2254	SB726	S	97	1634162	2026-02-16	32	0	screened	final-roll-not-divided	Removing cap for municipalities on their stabilization fund
2254	SB741	H	443	1661458	2026-03-12	92	3	screened	final-roll-not-divided	Expanding pilot program to implement involuntary commitment process
2254	SB741	S	276	1649407	2026-03-02	32	0	screened	final-roll-not-divided	Expanding pilot program to implement involuntary commitment process
2254	SB742	H	555	1662575	2026-03-13	81	8	screened	final-roll-not-divided	Modifying requirements for involuntary hospitalization
2254	SB742	S	643	1663070	2026-03-14	34	0	screened	final-roll-not-divided	Modifying requirements for involuntary hospitalization
2254	SB749	H	216	1647762	2026-02-27	88	6	screened	final-roll-not-divided	Relating to county economic opportunity development districts
2254	SB749	S	212	1642310	2026-02-24	27	7	not-selected	filter 3: a single-county excise tax district (Berkeley)	Relating to county economic opportunity development districts
2254	SB755	H	394	1660534	2026-03-11	92	3	screened	final-roll-not-divided	Removing state agencies' requirement to submit annual reports for certain businesses
2254	SB755	S	225	1644222	2026-02-25	34	0	screened	final-roll-not-divided	Removing state agencies' requirement to submit annual reports for certain businesses
2254	SB772	H	556	1662704	2026-03-13	88	3	screened	final-roll-not-divided	Declaring certain claims against WV to be moral obligations
2254	SB772	S	628	1662895	2026-03-14	34	0	screened	final-roll-not-divided	Declaring certain claims against WV to be moral obligations
2254	SB781	H	369	1656912	2026-03-09	82	14	screened	final-roll-not-divided	Supplemental appropriation for Civil Contingent Fund, fund 0105
2254	SB781	S	386	1658204	2026-03-10	34	0	screened	final-roll-not-divided	Supplemental appropriation for Civil Contingent Fund, fund 0105
2254	SB784	H	444	1661613	2026-03-12	93	2	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 8793
2254	SB784	S	121	1636626	2026-02-18	31	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 8793
2254	SB785	H	446	1661420	2026-03-12	91	3	screened	final-roll-not-divided	Supplemental appropriation to Department of Health, fund 5163
2254	SB785	S	123	1636620	2026-02-18	31	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Health, fund 5163
2254	SB786	H	448	1661443	2026-03-12	91	3	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 5094
2254	SB786	S	125	1636598	2026-02-18	31	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 5094
2254	SB787	H	558	1662647	2026-03-13	87	3	screened	final-roll-not-divided	Supplemental appropriation to Department of Commerce, fund 0250
2254	SB787	S	421	1660356	2026-03-11	32	1	screened	final-roll-not-divided	Supplemental appropriation to Department of Commerce, fund 0250
2254	SB788	H	560	1662462	2026-03-13	88	3	screened	final-roll-not-divided	Supplemental appropriation to Department of Commerce, fund 0572
2254	SB788	S	423	1659865	2026-03-11	32	1	screened	final-roll-not-divided	Supplemental appropriation to Department of Commerce, fund 0572
2254	SB791	H	562	1662561	2026-03-13	89	2	screened	final-roll-not-divided	Supplemental appropriation to Department of Homeland Security, fund 0443
2254	SB791	S	425	1660075	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Homeland Security, fund 0443
2254	SB793	H	564	1662679	2026-03-13	92	0	screened	final-roll-not-divided	Relating to courthouse closures on certain days
2254	SB793	S	105	1634917	2026-02-17	33	0	screened	final-roll-not-divided	Relating to courthouse closures on certain days
2254	SB794	H	565	1662745	2026-03-13	93	0	screened	final-roll-not-divided	Relating to appeals of orders or decrees of adoption
2254	SB794	S	227	1644085	2026-02-25	34	0	screened	final-roll-not-divided	Relating to appeals of orders or decrees of adoption
2254	SB796	H	395	1660744	2026-03-11	93	2	screened	final-roll-not-divided	Relating to distribution of West Virginia reports
2254	SB796	S	106	1635020	2026-02-17	33	0	screened	final-roll-not-divided	Relating to distribution of West Virginia reports
2254	SB800	H	450	1661830	2026-03-12	84	9	screened	final-roll-not-divided	Clarifying policy of state regarding jury service
2254	SB800	S	602	1662697	2026-03-13	31	2	screened	final-roll-not-divided	Clarifying policy of state regarding jury service
2254	SB814	H	451	1661459	2026-03-12	78	15	screened	final-roll-not-divided	Supplemental appropriation to State Board of Education, fund 0313
2254	SB814	S	170	1640030	2026-02-20	31	1	screened	final-roll-not-divided	Supplemental appropriation to State Board of Education, fund 0313
2254	SB816	H	566	1662768	2026-03-13	87	3	screened	final-roll-not-divided	Supplemental appropriation to Department of Homeland Security, fund 0430
2254	SB816	S	427	1659794	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Homeland Security, fund 0430
2254	SB817	H	568	1662482	2026-03-13	90	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Homeland Security, fund 0570
2254	SB817	S	429	1660024	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Homeland Security, fund 0570
2254	SB819	H	570	1662472	2026-03-13	91	0	screened	final-roll-not-divided	Supplemental appropriation to Department Health Facilities, fund 0413
2254	SB819	S	431	1659920	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department Health Facilities, fund 0413
2254	SB820	H	572	1662476	2026-03-13	91	1	screened	final-roll-not-divided	Supplemental appropriation to Department of Administration, fund 0186
2254	SB820	S	433	1659939	2026-03-11	33	1	screened	final-roll-not-divided	Supplemental appropriation to Department of Administration, fund 0186
2254	SB821	H	453	1661803	2026-03-12	90	3	screened	final-roll-not-divided	Supplemental appropriation to Department of Administration, fund 2367
2254	SB821	S	129	1637152	2026-02-18	31	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Administration, fund 2367
2254	SB823	H	455	1661816	2026-03-12	89	3	screened	final-roll-not-divided	Supplementary appropriation to Department of Revenue, fund 7352
2254	SB823	S	131	1636680	2026-02-18	25	6	screened	final-roll-not-divided	Supplementary appropriation to Department of Revenue, fund 7352
2254	SB825	H	457	1661861	2026-03-12	90	3	screened	final-roll-not-divided	Supplementary appropriation to Department of Administration, fund 0226
2254	SB825	S	99	1634045	2026-02-16	33	0	screened	final-roll-not-divided	Supplementary appropriation to Department of Administration, fund 0226
2254	SB826	H	459	1661259	2026-03-12	90	3	screened	final-roll-not-divided	Supplementary appropriation to Division of Natural Resources, fund 3211
2254	SB826	S	630	1663071	2026-03-14	34	0	screened	final-roll-not-divided	Supplementary appropriation to Division of Natural Resources, fund 3211
2254	SB827	H	574	1662633	2026-03-13	86	2	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 0486
2254	SB827	S	435	1659727	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 0486
2254	SB828	H	461	1661319	2026-03-12	90	3	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 5090
2254	SB828	S	632	1662921	2026-03-14	34	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 5090
2254	SB830	H	576	1662764	2026-03-13	86	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 0488
2254	SB830	S	439	1659755	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 0488
2254	SB831	H	463	1661456	2026-03-12	91	3	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 8794
2254	SB831	S	137	1636623	2026-02-18	31	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 8794
2254	SB84	H	196	1646079	2026-02-26	93	0	screened	final-roll-not-divided	Prohibiting law enforcement from placing surveillance cameras on private property
2254	SB84	S	360	1655962	2026-03-06	34	0	screened	final-roll-not-divided	Prohibiting law enforcement from placing surveillance cameras on private property
2254	SB840	H	578	1662662	2026-03-13	90	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 0403
2254	SB840	S	443	1660406	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 0403
2254	SB841	H	465	1661553	2026-03-12	74	19	not-selected	filter 5: a supplemental appropriation, which carries no honest direction	Supplemental Appropriation to State Board of Education, fund 3951
2254	SB841	S	174	1640016	2026-02-20	31	1	screened	final-roll-not-divided	Supplemental Appropriation to State Board of Education, fund 3951
2254	SB843	H	467	1661798	2026-03-12	89	3	screened	final-roll-not-divided	Supplemental Appropriation to Department of Health, fund 5144
2254	SB843	S	139	1636648	2026-02-18	31	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Health, fund 5144
2254	SB844	H	580	1662429	2026-03-13	91	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 8722
2254	SB844	S	388	1658307	2026-03-10	34	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Human Services, fund 8722
2254	SB845	H	582	1662493	2026-03-13	90	3	screened	final-roll-not-divided	Supplemental Appropriation to Governor's Office Civil Contingent Fund, fund 0105
2254	SB845	S	699	1663305	2026-03-14	34	0	screened	final-roll-not-divided	Supplemental Appropriation to Governor's Office Civil Contingent Fund, fund 0105
2254	SB848	H	584	1662779	2026-03-13	89	2	screened	final-roll-not-divided	Supplemental Appropriation to Department of Homeland Security, fund 0450
2254	SB848	S	447	1659799	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Homeland Security, fund 0450
2254	SB852	H	469	1661758	2026-03-12	90	4	screened	final-roll-not-divided	Increasing fees for execution of service of process by certified mail
2254	SB852	S	277	1648945	2026-03-02	26	5	screened	final-roll-not-divided	Increasing fees for execution of service of process by certified mail
2254	SB862	H	217	1648090	2026-02-27	95	0	screened	final-roll-not-divided	Repealing Addiction Treatment Pilot Program
2254	SB862	S	215	1643078	2026-02-24	34	0	screened	final-roll-not-divided	Repealing Addiction Treatment Pilot Program
2254	SB868	H	470	1661854	2026-03-12	91	2	screened	final-roll-not-divided	Supplemental Appropriation for fiscal year ending June 30, 2026
2254	SB868	S	101	1634461	2026-02-16	33	0	screened	final-roll-not-divided	Supplemental Appropriation for fiscal year ending June 30, 2026
2254	SB871	H	472	1661527	2026-03-12	68	25	not-selected	filter 5: a supplemental appropriation, which carries no honest direction	Supplemental appropriation to State Board of Education, fund 3517
2254	SB871	S	176	1640082	2026-02-20	31	1	screened	final-roll-not-divided	Supplemental appropriation to State Board of Education, fund 3517
2254	SB874	H	586	1662653	2026-03-13	91	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 0403
2254	SB874	S	451	1660421	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Human Services, fund 0403
2254	SB875	H	474	1661779	2026-03-12	90	3	screened	final-roll-not-divided	Supplemental appropriation to Department of Commerce, fund 8703
2254	SB875	S	141	1636529	2026-02-18	31	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Commerce, fund 8703
2254	SB878	H	476	1661353	2026-03-12	83	9	screened	final-roll-not-divided	Creating Office of Entrepreneurship within Office of Secretary of State
2254	SB878	S	603	1662715	2026-03-13	30	4	screened	final-roll-not-divided	Creating Office of Entrepreneurship within Office of Secretary of State
2254	SB886	H	588	1662565	2026-03-13	93	0	screened	final-roll-not-divided	Permitting prescribed fire control on private property without burning permit
2254	SB886	S	634	1663091	2026-03-14	34	0	screened	final-roll-not-divided	Permitting prescribed fire control on private property without burning permit
2254	SB890	H	698	1663235	2026-03-14	93	3	screened	final-roll-not-divided	Changing certain school calendar requirements from days or months to hours
2254	SB890	S	635	1662964	2026-03-14	26	8	not-selected	filter 5: pulls both ways. It replaces the 180-day floor with a 900-hour floor, which allows less instruction, but it also protects teacher preparation days and creates three Educator Focus Days that classroom teachers control	Changing certain school calendar requirements from days or months to hours
2254	SB897	H	589	1662803	2026-03-13	95	0	screened	final-roll-not-divided	Relating to licensure and certification of alcohol and drug counselors
2254	SB897	S	674	1662948	2026-03-14	34	0	screened	final-roll-not-divided	Relating to licensure and certification of alcohol and drug counselors
2254	SB899	H	602	1662932	2026-03-14	88	5	screened	final-roll-not-divided	Permitting certain teachers to be certified to work as school principals
2254	SB899	S	189	1640383	2026-02-21	28	0	screened	final-roll-not-divided	Permitting certain teachers to be certified to work as school principals
2254	SB906	H	604	1662880	2026-03-14	90	4	screened	final-roll-not-divided	Permitting lawful prescription of crystalline polymorph psilocybin under FDA recommendations
2254	SB906	S	660	1663061	2026-03-14	34	0	screened	final-roll-not-divided	Permitting lawful prescription of crystalline polymorph psilocybin under FDA recommendations
2254	SB913	H	605	1662884	2026-03-14	93	2	screened	final-roll-not-divided	Removing annual report requirement for WV Research Trust Fund
2254	SB913	S	200	1640889	2026-02-23	33	0	screened	final-roll-not-divided	Removing annual report requirement for WV Research Trust Fund
2254	SB916	H	606	1662914	2026-03-14	96	0	screened	final-roll-not-divided	Using “A.C.” as name ending for accounting corporation
2254	SB916	S	190	1640373	2026-02-21	28	0	screened	final-roll-not-divided	Using “A.C.” as name ending for accounting corporation
2254	SB944	H	609	1662845	2026-03-14	87	4	screened	final-roll-not-divided	Expanding categories of eligible federal law-enforcement officers authorized to enforce state laws
2254	SB944	S	218	1642644	2026-02-24	34	0	screened	final-roll-not-divided	Expanding categories of eligible federal law-enforcement officers authorized to enforce state laws
2254	SB945	H	396	1660055	2026-03-11	95	0	screened	final-roll-not-divided	Permitting Adjutant General to pay employees during federal government shutdown or furlough
2254	SB945	S	473	1661039	2026-03-11	32	0	screened	final-roll-not-divided	Permitting Adjutant General to pay employees during federal government shutdown or furlough
2254	SB947	H	610	1662911	2026-03-14	92	0	screened	final-roll-not-divided	Providing birth certificate copies to homeless individuals under 18
2254	SB947	S	651	1663214	2026-03-14	33	0	screened	final-roll-not-divided	Providing birth certificate copies to homeless individuals under 18
2254	SB950	H	611	1662939	2026-03-14	95	0	screened	final-roll-not-divided	Relating to mileage and expenses of judges
2254	SB950	S	242	1646218	2026-02-26	34	0	screened	final-roll-not-divided	Relating to mileage and expenses of judges
2254	SB952	H	612	1662912	2026-03-14	94	0	screened	final-roll-not-divided	Transferring Court Security Fund
2254	SB952	S	644	1662913	2026-03-14	34	0	screened	final-roll-not-divided	Transferring Court Security Fund
2254	SB970	H	480	1661276	2026-03-12	92	0	screened	final-roll-not-divided	Exempting volunteer fire departments from raffle regulations
2254	SB970	S	280	1648958	2026-03-02	32	0	screened	final-roll-not-divided	Exempting volunteer fire departments from raffle regulations
2254	SB977	H	613	1662917	2026-03-14	91	0	screened	final-roll-not-divided	Creating benefit for duty-related partial disability
2254	SB977	S	637	1662918	2026-03-14	34	0	screened	final-roll-not-divided	Creating benefit for duty-related partial disability
2254	SB982	H	614	1662855	2026-03-14	91	0	screened	final-roll-not-divided	Creating Neighborhood Access Road Program
2254	SB982	S	675	1663014	2026-03-14	34	0	screened	final-roll-not-divided	Creating Neighborhood Access Road Program
2254	SB985	H	615	1662919	2026-03-14	95	0	screened	final-roll-not-divided	Relating to registration and enforcement of kratom products
2254	SB985	S	348	1652285	2026-03-04	33	0	screened	final-roll-not-divided	Relating to registration and enforcement of kratom products
2254	SB997	H	616	1662842	2026-03-14	95	0	screened	final-roll-not-divided	Allowing certain hospital staff members to begin withdrawing from retirement benefits in certain circumstances
2254	SB997	S	245	1646195	2026-02-26	34	0	screened	final-roll-not-divided	Allowing certain hospital staff members to begin withdrawing from retirement benefits in certain circumstances
2254	SJR9	H	510	1662567	2026-03-13	92	2	screened	final-roll-not-divided;roll-number-not-in-own-history;printed-roll-number-shared;held-by-tally-audit	Citizenship Requirement to Vote in West Virginia Elections Amendment
2254	SJR9	S	638	1663065	2026-03-14	34	0	screened	final-roll-not-divided	Citizenship Requirement to Vote in West Virginia Elections Amendment
